[ID],[TableID],[ExplicitName],[InferredName],[ExplicitDataType],[InferredDataType],[DataCategory],[Description],[IsHidden],[State],[IsUnique],[IsKey],[IsNullable],[Alignment],[TableDetailPosition],[IsDefaultLabel],[IsDefaultImage],[SummarizeBy],[ColumnStorageID],[Type],[SourceColumn],[ColumnOriginID],[Expression],[FormatString],[IsAvailableInMDX],[SortByColumnID],[AttributeHierarchyID],[ModifiedTime],[StructureModifiedTime],[RefreshedTime],[SystemFlags],[KeepUniqueRows],[DisplayOrdinal],[ErrorMessage],[SourceProviderType],[DisplayFolder],[EncodingHint],[RelatedColumnDetailsID],[AlternateOfID],[LineageTag],[SourceLineageTag]
80,79,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,19,,,True,1,True,True,False,1,-1,False,False,1,9779,3,,,,,True,,81,2025-12-02 10:00:02,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,,
1152,79,dscnt_grp_id,,2,19,,,True,1,False,False,True,1,-1,False,False,1,36929,1,dscnt_grp_id,,,,True,,6396,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,f76e9902-6498-4d37-b868-b9aa0eceb19c,
1153,79,sales_grp_id,,2,19,,,True,1,False,False,True,1,-1,False,False,1,36933,1,sales_grp_id,,,,True,,6397,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,d672b416-6136-4c4e-9b59-983bcdc4e63c,
1154,79,Concat_Std_key,,2,19,,,True,1,False,False,True,1,-1,False,False,1,36937,1,Concat_Std_key,,,,True,,6398,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,00c92a66-9853-4d24-86da-6f230af43fd5,
1155,79,chnl_id,,2,19,,,True,1,False,False,True,1,-1,False,False,1,36941,1,chnl_id,,,,True,,6399,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,c1ce8d34-a831-4077-ac11-85a2940429d9,
1156,79,dscnt_cd,,2,19,,,True,1,False,False,True,1,-1,False,False,1,36945,1,dscnt_cd,,,,True,,6400,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,942a9c77-b86d-494c-9de9-36f0af6f60f2,
1157,79,dscnt_catg_cd,,2,19,,,True,1,False,False,True,1,-1,False,False,1,36949,1,dscnt_catg_cd,,,,True,,6401,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,b2df4742-cdd8-4d80-83d1-6168efff3b85,
1158,79,src_sys_id,,2,19,,,True,1,False,False,True,1,-1,False,False,1,36953,1,src_sys_id,,,,True,,6402,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,df35183a-dcfd-46d4-8b28-f33f083e0a4a,
1159,79,dscnt_id,,2,19,,,True,1,False,False,True,1,-1,False,False,1,36957,1,dscnt_id,,,,True,,6403,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,237c0b76-2c19-4636-9d47-1f3f04ce1dfe,
1160,79,Discount Applied Flag,,2,19,,,False,1,False,False,True,1,-1,False,False,1,36961,1,dscnt_applied_flg,,,,True,,6404,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,4773e320-6f64-41f8-aff9-4a53396ae281,
1161,79,Discount Group,,2,19,,,False,1,False,False,True,1,-1,False,False,1,36965,1,dscnt_grp_desc,,,,True,,6405,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,6e28378a-5c4c-46a3-bf0b-d6dac37c7e03,
1162,79,Sales Group,,2,19,,,False,1,False,False,True,1,-1,False,False,1,36969,1,sales_grp_desc,,,,True,,6406,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,65d90a7d-8742-4e49-8522-c49a2c144be8,
83,82,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,19,,,True,1,True,True,False,1,-1,False,False,1,9783,3,,,,,True,,84,2025-12-02 10:00:02,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,,
1163,82,vrsn_cd,,2,19,,,False,1,False,False,True,1,-1,False,False,1,36973,1,vrsn_cd,,,,True,,6407,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,59d96a1a-99f4-464c-af41-51ac041d3a4d,
1164,82,c445_week_cd,,2,19,,,False,1,False,False,True,1,-1,False,False,1,36977,1,c445_week_cd,,,,True,,6408,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,f3b75568-d3cb-4e3c-8fda-548c6dfd6a31,
1165,82,ship_from_cd,,2,19,,,False,1,False,False,True,1,-1,False,False,1,36981,1,ship_from_cd,,,,True,,6409,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,b7730f7b-744b-4470-b106-75e564471b0d,
1166,82,curr_cd,,2,19,,,False,1,False,False,True,1,-1,False,False,1,36985,1,curr_cd,,,,True,,6410,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,5ada8976-0e56-4e3f-84bd-d5d2be65d79d,
1167,82,unit_case_amt,,8,19,,,False,1,False,False,True,1,-1,False,False,1,36989,1,unit_case_amt,,,,True,,6411,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,fdeda7ac-42a1-45e3-a040-8672c36c3be5,
1168,82,btlr_gross_rev_amt,,8,19,,,False,1,False,False,True,1,-1,False,False,1,36993,1,btlr_gross_rev_amt,,,,True,,6412,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,1f79ad5c-169a-4011-8e22-7e009de82361,
1169,82,btlr_net_sls_rev_amt,,8,19,,,False,1,False,False,True,1,-1,False,False,1,36997,1,btlr_net_sls_rev_amt,,,,True,,6413,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,0dd90e0d-3c61-4c7f-ba95-e4c464fa625f,
1170,82,sec_ship_from_cd,,2,19,,,False,1,False,False,True,1,-1,False,False,1,37001,1,sec_ship_from_cd,,,,True,,6414,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,cbe85b5e-a3f0-46c0-8fee-f0579e504f4e,
1171,82,ship_from_loc_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,37005,1,ship_from_loc_id,,,,True,,6415,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,b251dd51-d229-4dc5-8ef5-be8c060c7c76,
1172,82,day_dt,,1,9,,,False,1,False,False,True,1,-1,False,False,1,37009,2,,,"LOOKUPVALUE(Period[c445_week_start_dt],
Period[Year 445 Code Sort] ,VALUE(LEFT('Metrics-WE'[c445_week_cd],4)),
Period[Month 445 #] ,VALUE(MID('Metrics-WE'[c445_week_cd],5,2)),
Period[c445_MonthWeek#],VALUE(RIGHT('Metrics-WE'[c445_week_cd],2))
)
",,True,,6416,2026-02-26 06:36:26,2025-12-02 10:00:02,2026-03-16 18:00:18,0,False,0,,,,0,,,6bac215e-6708-435f-b360-37e99e73f214,
1173,82,day_id,,1,6,,,False,1,False,False,True,1,-1,False,False,1,37013,2,,,"LOOKUPVALUE(Period[day_id],Period[Year Cal Code Sort],VALUE(LEFT('Metrics-WE'[c445_week_cd],4)),Period[Month 445 #] ,VALUE(MID('Metrics-WE'[c445_week_cd],5,2)),Period[c445_MonthWeek#], VALUE(RIGHT('Metrics-WE'[c445_week_cd],2)),Period[day_dt],'Metrics-WE'[day_dt])",,True,,6417,2026-02-26 06:36:26,2025-12-02 10:00:02,2026-03-16 18:00:18,0,False,0,,,,0,,,256dfa43-1801-4afd-85ef-b4c1574cf738,
1174,82,c445_1py_day_dt,,1,9,,,False,1,False,False,True,1,-1,False,False,1,37017,2,,,RELATED(Period[c445_1py_day_dt]),,True,,6418,2026-02-26 06:36:26,2025-12-02 10:00:02,2026-03-16 18:00:18,0,False,0,,,,0,,,6521cef0-55b8-4338-9309-ac425c63d671,
1175,82,c445_2py_day_dt,,1,9,,,False,1,False,False,True,1,-1,False,False,1,37021,2,,,RELATED(Period[c445_2py_day_dt]),,True,,6419,2026-02-26 06:36:26,2025-12-02 10:00:02,2026-03-16 18:00:18,0,False,0,,,,0,,,0a0c0b8a-2958-4bcf-abdd-1b2813d06001,
1176,82,file_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,37025,1,file_id,,,,True,,6420,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,d5fa0a71-267d-49dc-b133-a424eb4b9cd0,
1177,82,vrsn,,2,19,,,False,1,False,False,True,1,-1,False,False,1,37029,1,vrsn,,,,True,,6421,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,32525f1a-ea35-4796-971f-005d0f85ad3a,
86,85,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,19,,,True,1,True,True,False,1,-1,False,False,1,9787,3,,,,,True,,87,2025-12-02 10:00:02,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,,
1178,85,day_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,37033,1,day_id,,,,True,,6422,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,49156794-ef98-4ebe-ae5e-24857f1bcdb4,
1179,85,ship_from_loc_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,37037,1,ship_from_loc_id,,,,True,,6423,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,7e73108a-9658-413a-8a97-e5a9ebb52c5c,
1180,85,ship_to_loc_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,37041,1,ship_to_loc_id,,,,True,,6424,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,8315bac6-ffd4-44b3-9f62-fcc09981c353,
1181,85,prod_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,37045,1,prod_id,,,,True,,6425,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,d6570505-bc3b-48bc-a3b7-ebd9b6fbe1c9,
1182,85,chnl_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,37049,1,chnl_id,,,,True,,6426,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,0b17392f-e65b-4625-95e8-169da08b1888,
1183,85,sls_type_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,37053,1,sls_type_id,,,,True,,6427,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,295a9ee5-dd62-4fb8-9d05-0720df1492fe,
1184,85,other_dscnt_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,37057,1,other_dscnt_id,,,,True,,6428,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,ed94c57f-255e-448d-9d21-c16f96e4df50,
1185,85,curr_cd,,2,19,,,False,1,False,False,True,1,-1,False,False,1,37061,1,curr_cd,,,,True,,6429,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,0b6a7754-9314-4200-ac8c-d280f7de5a56,
1186,85,entry_type_cd,,6,19,,,False,1,False,False,True,1,-1,False,False,1,37065,1,entry_type_cd,,,,True,,6430,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,36054af9-0229-4f41-a129-100772d5ecbe,
1187,85,rpt_view_cd,,2,19,,,False,1,False,False,True,1,-1,False,False,1,37069,1,rpt_view_cd,,,,True,,6431,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,62a378a8-856e-4aa4-a4ae-df45794ea2d4,
1188,85,dscnt_amt,,8,19,,,False,1,False,False,True,1,-1,False,False,1,37073,1,dscnt_amt,,,,True,,6432,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,03fa796b-9cbb-4241-a247-900bfb84e3fd,
1189,85,load_dttm,,2,19,,,False,1,False,False,True,1,-1,False,False,1,37077,1,load_dttm,,,,True,,6433,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,1dea6195-8b9f-4af2-98d4-4e5aaf18c49a,
1190,85,load_date,,2,19,,,False,1,False,False,True,1,-1,False,False,1,37081,1,load_date,,,,True,,6434,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,baf6e614-4b64-4d19-ac9c-dffa67389804,
1191,85,Concat_Curr_key,,2,19,,,False,1,False,False,True,1,-1,False,False,1,37085,1,Concat_Curr_key,,,,True,,6435,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,5bf16000-66f2-4fc0-84dc-15b003b749f6,
1192,85,trx_dt,,2,19,,,False,1,False,False,True,1,-1,False,False,1,37089,1,trx_dt,,,,True,,6436,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,b8d8696c-d3c3-41c1-8dc7-0a7b99faf4d1,
1193,85,src_sys_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,37093,1,src_sys_id,,,,True,,6437,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,1d167768-4292-4f75-a1f7-e949e41a29dc,
1194,85,file_id,,2,19,,,False,1,False,False,True,1,-1,False,False,1,37097,1,file_id,,,,True,,6438,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,24c4a14e-e8ac-4919-9689-00db38bc8fb4,
89,88,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,19,,,True,1,True,True,False,1,-1,False,False,1,9791,3,,,,,True,,90,2025-12-02 10:00:02,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,,
1195,88,src_grp_id,,6,19,,,True,1,False,False,True,1,-1,False,False,1,37101,1,src_grp_id,,,,True,,6439,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,15a30e1a-c594-4cbf-9f65-7ae4e1f170ae,
1196,88,src_sys_id,,6,19,,,True,1,False,False,True,1,-1,False,False,1,37105,1,src_sys_id,,,,True,,6440,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,b871b6d5-5320-4d46-a055-e3d1d0ad87cc,
1197,88,src_ship_from_loc_cd,,2,19,,,True,1,False,False,True,1,-1,False,False,1,37109,1,src_ship_from_loc_cd,,,,True,,6441,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,991a95f7-6ccc-40b6-81d5-624b6aee971a,
1198,88,dscnt_catg_cd,,2,19,,,True,1,False,False,True,1,-1,False,False,1,37113,1,dscnt_catg_cd,,,,True,,6442,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,a20f9e8f-8a08-4692-916f-03d778494d00,
1199,88,Other Discount Category,,2,19,,,False,1,False,False,True,1,-1,False,False,1,37117,1,dscnt_catg_desc,,,,True,,6443,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,d43cdd00-1d9e-4680-82b6-f1bee9184b99,
1200,88,dscnt_cd,,2,19,,,True,1,False,False,True,1,-1,False,False,1,37121,1,dscnt_cd,,,,True,,6444,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,6d36bad6-3105-49db-a9e8-01e9fa6af313,
1201,88,Other Discount Code,,2,19,,,False,1,False,False,True,1,-1,False,False,1,37125,1,dscnt_desc,,,,True,,6445,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,25e7d872-c186-4672-ab40-633909b22426,
1203,88,other_dscnt_id,,2,19,,,True,1,False,False,True,1,-1,False,False,1,37133,1,other_dscnt_id,,,,True,,6447,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,5e0548dc-e336-4873-beae-dd4d6ead3689,
1204,88,dscnt_grp_id,,6,19,,,True,1,False,False,True,1,-1,False,False,1,37137,1,dscnt_grp_id,,,,True,,6448,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,e428d4fb-c771-4e5b-b2c6-f72274d6ccb9,
92,91,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,19,,,True,1,True,True,False,1,-1,False,False,1,9795,3,,,,,True,,93,2025-12-02 10:00:02,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,,
1205,91,src_sys_id,,6,19,,,False,1,False,False,True,1,-1,False,False,1,37141,1,src_sys_id,,,,True,,6449,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,214f6549-4b5b-45fd-89a3-13c85249be52,
1206,91,src_grp_id,,6,19,,,False,1,False,False,True,1,-1,False,False,1,37145,1,src_grp_id,,,,True,,6450,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,e3181420-b502-466a-b768-544bbe807e3a,
1207,91,dscnt_catg_cd,,2,19,,,False,1,False,False,True,1,-1,False,False,1,37149,1,dscnt_catg_cd,,,,True,,6451,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,14a902d1-cd83-45f5-a3f2-10bd2061955d,
1208,91,dscnt_concept_id,,6,19,,,False,1,False,False,True,1,-1,False,False,1,37153,1,dscnt_concept_id,,,,True,,6452,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,08175140-6803-46b8-b958-3d0c24d140fc,
1209,91,dscnt_cd,,2,19,,,False,1,False,False,True,1,-1,False,False,1,37157,1,dscnt_cd,,,,True,,6453,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,16242134-7962-476c-9ba2-d95680cdd5e1,
95,94,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,19,,,True,1,True,True,False,1,-1,False,False,1,9799,3,,,,,True,,96,2025-12-02 10:00:02,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,,
1210,94,src_grp_id,,6,19,,,False,1,False,False,True,1,-1,False,False,1,37161,1,src_grp_id,,,,True,,6454,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,7f06bf28-e513-4a25-ac3e-ba799477d26d,
1211,94,dscnt_concept_id,,6,19,,,False,1,False,False,True,1,-1,False,False,1,37165,1,dscnt_concept_id,,,,True,,6455,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,239cdfb8-8f2a-4f6d-b23c-8089eb6758c0,
1212,94,dscnt_concept_description,,2,19,,,False,1,False,False,True,1,-1,False,False,1,37169,1,dscnt_concept_description,,,,True,,6456,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,9731f108-bf40-4bed-85f9-3be5a68ad4fc,
98,97,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,19,,,True,1,True,True,False,1,-1,False,False,1,9803,3,,,,,True,,99,2025-12-02 10:00:02,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,,
1213,97,day_id,,6,19,,,True,1,False,False,True,1,-1,False,False,1,37173,1,day_id,,,,True,,6457,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,c9ee109c-d932-4c99-8169-cc4cf47657d1,
1214,97,day_dt,,9,19,,,True,1,False,False,True,1,-1,False,False,1,37177,1,day_dt,,,General Date,True,,6458,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,date,,0,,,7e7d49a6-3d04-4787-af58-1038d64bbecf,
1215,97,c445_week_start_dt,,9,19,,,True,1,False,False,True,1,-1,False,False,1,37181,1,c445_week_start_dt,,,General Date,True,,6459,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,date,,0,,,8441482a-2f98-4098-bd62-48a01523adb1,
1216,97,c445_week_end_dt,,9,19,,,True,1,False,False,True,1,-1,False,False,1,37185,1,c445_week_end_dt,,,General Date,True,,6460,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,date,,0,,,6da939f0-ea0d-40c1-8ea8-162e5e90877f,
1217,97,c445_month_start_dt,,9,19,,,True,1,False,False,True,1,-1,False,False,1,37189,1,c445_month_start_dt,,,General Date,True,,6461,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,date,,0,,,4a9576ab-28d1-40b8-96a2-0573fa7ba8fe,
1218,97,c445_month_end_dt,,9,19,,,True,1,False,False,True,1,-1,False,False,1,37193,1,c445_month_end_dt,,,General Date,True,,6462,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,date,,0,,,22ecde6a-1d8f-43f8-a990-4fa2b8f8c3e6,
1219,97,c445_quarter_date_range,,2,19,,,True,1,False,False,True,1,-1,False,False,1,37197,1,c445_quarter_date_range,,,,True,,6463,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,405981ee-eb4e-4c3a-a128-66ec4ef7f9a6,
1220,97,c445_quarter_start_dt,,9,19,,,True,1,False,False,True,1,-1,False,False,1,37201,1,c445_quarter_start_dt,,,General Date,True,,6464,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,date,,0,,,30df4bee-74a6-4e2b-bd9a-64e8a87cb65d,
1221,97,c445_quarter_end_dt,,9,19,,,True,1,False,False,True,1,-1,False,False,1,37205,1,c445_quarter_end_dt,,,General Date,True,,6465,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,date,,0,,,cb6f8cc3-8cbe-4d2b-83b4-29b4a276174c,
1222,97,c445_1py_day_dt,,9,19,,,True,1,False,False,True,1,-1,False,False,1,37209,1,c445_1py_day_dt,,,,True,,6466,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,c1aa569b-4efe-48d9-99b3-51ab85d7d28a,
1223,97,c445_2py_day_dt,,9,19,,,True,1,False,False,True,1,-1,False,False,1,37213,1,c445_2py_day_dt,,,,True,,6467,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,667940c0-17b7-477f-87a1-c9e4b33ced92,
1224,97,c445_3py_day_dt,,9,19,,,True,1,False,False,True,1,-1,False,False,1,37217,1,c445_3py_day_dt,,,,True,,6468,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,43a0c66f-4e35-425e-ab91-89b4d49583dd,
1225,97,c445_4py_day_dt,,9,19,,,True,1,False,False,True,1,-1,False,False,1,37221,1,c445_4py_day_dt,,,,True,,6469,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,8b9f0c2d-5fbf-4ce1-bb83-33fe2fc6c802,
1226,97,c445_5py_day_dt,,9,19,,,True,1,False,False,True,1,-1,False,False,1,37225,1,c445_5py_day_dt,,,,True,,6470,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,ff8d5f43-3c54-40b4-828f-c721ff7acce8,
1227,97,greg_month_nm,,2,19,,,True,1,False,False,True,1,-1,False,False,1,37229,1,greg_month_nm,,,,True,,6471,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,6b20c967-5df8-4273-b667-1c3b00cbebf3,
1228,97,greg_month_day_nbr,,6,19,,,True,1,False,False,True,1,-1,False,False,1,37233,1,greg_month_day_nbr,,,,True,,6472,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,bf1e0d61-2ec1-4229-8d69-d0bed5d74f86,
1229,97,greg_quarter_nm,,2,19,,,True,1,False,False,True,1,-1,False,False,1,37237,1,greg_quarter_nm,,,,True,,6473,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,97c22004-afc0-4c68-a93d-673002cfae81,
1230,97,greg_quarter_day_nbr,,6,19,,,True,1,False,False,True,1,-1,False,False,1,37241,1,greg_quarter_day_nbr,,,,True,,6474,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,f9febbb0-12db-44ea-813a-ebd7d36be4c8,
1231,97,greg_semester_desc,,2,19,,,True,1,False,False,True,1,-1,False,False,1,37245,1,greg_semester_desc,,,,True,,6475,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,112d0fa8-579f-4855-a78f-86d0081e1686,
1232,97,greg_semester_nm,,2,19,,,True,1,False,False,True,1,-1,False,False,1,37249,1,greg_semester_nm,,,,True,,6476,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,4d333d90-20c2-4cd3-91d2-93cae2435bf7,
1233,97,greg_year_desc,,2,19,,,True,1,False,False,True,1,-1,False,False,1,37253,1,greg_year_desc,,,,True,,6477,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,,0,,,61f69a02-b756-419a-b1e0-e0c875571dea,
1234,97,Day 445,,2,19,,,False,1,False,False,True,1,-1,False,False,1,37257,1,day_desc,,,,True,1213.0,6478,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,Calendar 445,0,,,5678f521-086a-4491-b3f8-7b098adb33da,
1235,97,Week 445 #,,6,19,,,False,1,False,False,True,1,-1,False,False,1,37261,1,c445_week_nbr,,,,True,1256.0,6479,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,Period Attributes,0,,,4b42e7b9-f585-4d06-8a34-c281a7361185,
1236,97,Week 445,,2,19,,,False,1,False,False,True,1,-1,False,False,1,37265,1,c445_week_desc,,,,True,1278.0,6480,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,Calendar 445,0,,,96e14a96-22e1-40ec-85e7-10e0ff5dbc6b,
1237,97,Week 445 Begin – End,,2,19,,,False,1,False,False,True,1,-1,False,False,1,37269,1,c445_week_date_range,,,,True,,6481,2026-02-26 06:36:26,2025-12-02 10:00:02,1699-12-31 00:00:00,0,False,0,,,Period Attributes,0,,,c7b60fee-13a2-44c7-8a77-73bfc6fd0afe,
