[TableName],[TableID],[ColumnName],[Description],[DataType],[IsHidden],[IsKey],[IsUnique],[IsNullable],[SummarizeBy],[SourceColumn],[DisplayFolder],[IsInternalRowNumber],[ModifiedTime],[RefreshedTime]
Channel,10,BU Channel Code,,2,False,False,False,True,1,bu_chnl_cd,ISSCOM Channel,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Channel,10,Consumer Activity Cluster,,2,False,False,False,True,1,cons_clst_nm,ISSCOM Channel,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Channel,10,LT1.0 - Sub Trade Channel,,2,False,False,False,True,1,lcl_hier_4_l1_desc,LATAM Channel,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Channel,10,LT1.1 - Trade Channel,,2,False,False,False,True,1,lcl_hier_4_l2_desc,LATAM Channel,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Channel,10,LT1.2 - Channel Group,,2,False,False,False,True,1,lcl_hier_4_l3_desc,LATAM Channel,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Channel,10,LT1.3 - Channel Macro Group,,2,False,False,False,True,1,lcl_hier_4_l4_desc,LATAM Channel,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Channel,10,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,True,True,True,False,1,,,True,2025-12-02 10:00:02,1699-12-31 00:00:00
Channel,10,Source Channel Code,,1,False,False,False,True,1,,,False,2026-02-26 06:36:26,2026-03-16 17:59:53
Channel,10,Sub Trade Channel,,2,False,False,False,True,1,sub_trd_chnl_nm,ISSCOM Channel,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Channel,10,Sub Trade Channel Code,,2,False,False,False,True,1,sub_trd_chnl_cd,ISSCOM Channel,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Channel,10,Trade Channel,,2,False,False,False,True,1,trd_chnl_nm,ISSCOM Channel,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Channel,10,chnl_id,,2,True,False,False,True,1,chnl_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Channel,10,src_sub_chnl_cd,,2,True,False,False,True,1,src_sub_chnl_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Channel,10,src_sys_id,,6,True,False,False,True,1,src_sys_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Concept Classification,91,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,True,True,True,False,1,,,True,2025-12-02 10:00:02,1699-12-31 00:00:00
Concept Classification,91,dscnt_catg_cd,,2,False,False,False,True,1,dscnt_catg_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Concept Classification,91,dscnt_cd,,2,False,False,False,True,1,dscnt_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Concept Classification,91,dscnt_concept_id,,6,False,False,False,True,1,dscnt_concept_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Concept Classification,91,src_grp_id,,6,False,False,False,True,1,src_grp_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Concept Classification,91,src_sys_id,,6,False,False,False,True,1,src_sys_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
CurrencyRate,46,ACBP_USD,,8,False,False,False,True,1,ACBP_USD,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
CurrencyRate,46,ACRE_USD,,8,False,False,False,True,1,ACRE_USD,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
CurrencyRate,46,ACWE_USD,,8,False,False,False,True,1,ACWE_USD,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
CurrencyRate,46,Concat_Curr_key,,2,False,False,False,True,1,Concat_Curr_key,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
CurrencyRate,46,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,True,True,True,False,1,,,True,2025-12-02 10:00:02,1699-12-31 00:00:00
CurrencyRate,46,USD,,8,False,False,False,True,1,USD,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
CurrencyRate,46,USD_445_2PY,,8,False,False,False,True,1,USD_445_2PY,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
CurrencyRate,46,USD_445_3PY,,8,False,False,False,True,1,USD_445_3PY,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
CurrencyRate,46,USD_445_4PY,,8,False,False,False,True,1,USD_445_4PY,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
CurrencyRate,46,USD_445_5PY,,8,False,False,False,True,1,USD_445_5PY,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
CurrencyRate,46,USD_445_PY,,8,False,False,False,True,1,USD_445_PY,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
CurrencyRate,46,USD_GREG_2PY,,8,False,False,False,True,1,USD_GREG_2PY,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
CurrencyRate,46,USD_GREG_3PY,,8,False,False,False,True,1,USD_GREG_3PY,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
CurrencyRate,46,USD_GREG_4PY,,8,False,False,False,True,1,USD_GREG_4PY,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
CurrencyRate,46,USD_GREG_5PY,,8,False,False,False,True,1,USD_GREG_5PY,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
CurrencyRate,46,USD_GREG_PY,,8,False,False,False,True,1,USD_GREG_PY,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
CurrencyRate,46,acbp_eur,,10,False,False,False,True,1,acbp_eur,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,acre_eur,,10,False,False,False,True,1,acre_eur,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,acwe_eur,,10,False,False,False,True,1,acwe_eur,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,btlr_acbp_eur,,10,False,False,False,True,1,btlr_acbp_eur,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,btlr_acbp_usd,,10,False,False,False,True,1,btlr_acbp_usd,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,btlr_acre_eur,,10,False,False,False,True,1,btlr_acre_eur,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,btlr_acre_usd,,10,False,False,False,True,1,btlr_acre_usd,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,btlr_acwe_eur,,10,False,False,False,True,1,btlr_acwe_eur,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,btlr_acwe_usd,,10,False,False,False,True,1,btlr_acwe_usd,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,btlr_eur,,10,False,False,False,True,1,btlr_eur,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,btlr_eur_445_2py,,10,False,False,False,True,1,btlr_eur_445_2py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,btlr_eur_445_3py,,10,False,False,False,True,1,btlr_eur_445_3py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,btlr_eur_445_4py,,10,False,False,False,True,1,btlr_eur_445_4py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,btlr_eur_445_5py,,10,False,False,False,True,1,btlr_eur_445_5py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,btlr_eur_445_py,,10,False,False,False,True,1,btlr_eur_445_py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,btlr_eur_greg_2py,,10,False,False,False,True,1,btlr_eur_greg_2py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,btlr_eur_greg_3py,,10,False,False,False,True,1,btlr_eur_greg_3py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,btlr_eur_greg_4py,,10,False,False,False,True,1,btlr_eur_greg_4py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,btlr_eur_greg_5py,,10,False,False,False,True,1,btlr_eur_greg_5py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,btlr_eur_greg_py,,10,False,False,False,True,1,btlr_eur_greg_py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,btlr_usd,,10,False,False,False,True,1,btlr_usd,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,btlr_usd_445_2py,,10,False,False,False,True,1,btlr_usd_445_2py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,btlr_usd_445_3py,,10,False,False,False,True,1,btlr_usd_445_3py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,btlr_usd_445_4py,,10,False,False,False,True,1,btlr_usd_445_4py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,btlr_usd_445_5py,,10,False,False,False,True,1,btlr_usd_445_5py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,btlr_usd_445_py,,10,False,False,False,True,1,btlr_usd_445_py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,btlr_usd_greg_2py,,10,False,False,False,True,1,btlr_usd_greg_2py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,btlr_usd_greg_3py,,10,False,False,False,True,1,btlr_usd_greg_3py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,btlr_usd_greg_4py,,10,False,False,False,True,1,btlr_usd_greg_4py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,btlr_usd_greg_5py,,10,False,False,False,True,1,btlr_usd_greg_5py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,btlr_usd_greg_py,,10,False,False,False,True,1,btlr_usd_greg_py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,c445_mth_cd,,6,False,False,False,True,1,c445_mth_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
CurrencyRate,46,c445_week_cd,,6,False,False,False,True,1,c445_week_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
CurrencyRate,46,day_dt,,9,False,False,False,True,1,day_dt,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
CurrencyRate,46,day_id,,6,False,False,False,True,1,day_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
CurrencyRate,46,eur,,10,False,False,False,True,1,eur,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,eur_445_2py,,10,False,False,False,True,1,eur_445_2py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,eur_445_3py,,10,False,False,False,True,1,eur_445_3py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,eur_445_4py,,10,False,False,False,True,1,eur_445_4py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,eur_445_5py,,10,False,False,False,True,1,eur_445_5py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,eur_445_py,,10,False,False,False,True,1,eur_445_py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,eur_greg_2py,,10,False,False,False,True,1,eur_greg_2py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,eur_greg_3py,,10,False,False,False,True,1,eur_greg_3py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,eur_greg_4py,,10,False,False,False,True,1,eur_greg_4py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,eur_greg_5py,,10,False,False,False,True,1,eur_greg_5py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,eur_greg_py,,10,False,False,False,True,1,eur_greg_py,,False,2026-01-09 01:17:07,1699-12-31 00:00:00
CurrencyRate,46,from_curr_cd,,2,False,False,False,True,1,from_curr_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
CurrencyRate,46,vrsn_type_cd,,2,False,False,False,True,1,vrsn_type_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Discount Concept,94,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,True,True,True,False,1,,,True,2025-12-02 10:00:02,1699-12-31 00:00:00
Discount Concept,94,dscnt_concept_description,,2,False,False,False,True,1,dscnt_concept_description,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Discount Concept,94,dscnt_concept_id,,6,False,False,False,True,1,dscnt_concept_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Discount Concept,94,src_grp_id,,6,False,False,False,True,1,src_grp_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics,43,Calculated Column 1,,1,True,False,False,True,1,,,False,2026-03-10 18:39:51,2026-03-10 18:39:51
Metrics,43,Calculated Column 10,,1,True,False,False,True,1,,,False,2026-03-10 18:39:51,2026-03-10 18:39:51
Metrics,43,Calculated Column 11,,1,True,False,False,True,1,,,False,2026-03-10 18:39:51,2026-03-10 18:39:51
Metrics,43,Calculated Column 12,,1,True,False,False,True,1,,,False,2026-03-10 18:39:51,2026-03-10 18:39:51
Metrics,43,Calculated Column 13,,1,True,False,False,True,1,,,False,2026-03-10 18:39:51,2026-03-10 18:39:51
Metrics,43,Calculated Column 2,,1,True,False,False,True,1,,,False,2026-03-10 18:39:51,2026-03-10 18:39:51
Metrics,43,Calculated Column 3,,1,True,False,False,True,1,,,False,2026-03-10 18:39:51,2026-03-10 18:39:51
Metrics,43,Calculated Column 4,,1,True,False,False,True,1,,,False,2026-03-10 18:39:51,2026-03-10 18:39:51
Metrics,43,Calculated Column 5,,1,True,False,False,True,1,,,False,2026-03-10 18:39:51,2026-03-10 18:39:51
Metrics,43,Calculated Column 6,,1,True,False,False,True,1,,,False,2026-03-10 18:39:51,2026-03-10 18:39:51
Metrics,43,Calculated Column 7,,1,True,False,False,True,1,,,False,2026-03-10 18:39:51,2026-03-10 18:39:51
Metrics,43,Calculated Column 8,,1,True,False,False,True,1,,,False,2026-03-10 18:39:51,2026-03-10 18:39:51
Metrics,43,Calculated Column 9,,1,True,False,False,True,1,,,False,2026-03-10 18:39:51,2026-03-10 18:39:51
Metrics,43,Date,,1,True,False,False,True,1,[Date],,False,2026-03-10 18:39:51,1699-12-31 00:00:00
Metrics,43,Date1,,1,True,False,False,True,1,,,False,2026-03-10 18:39:51,2026-03-10 18:39:51
Metrics,43,Date2,,1,True,False,False,True,1,,,False,2026-03-10 18:39:51,2026-03-10 18:39:51
Metrics,43,Date3,,1,True,False,False,True,1,,,False,2026-03-10 18:39:51,2026-03-10 18:39:51
Metrics,43,Date4,,1,True,False,False,True,1,,,False,2026-03-10 18:39:51,2026-03-10 18:39:51
Metrics,43,Date5,,1,True,False,False,True,1,,,False,2026-03-10 18:39:51,2026-03-10 18:39:51
Metrics,43,Date6,,1,True,False,False,True,1,,,False,2026-03-10 18:39:51,2026-03-10 18:39:51
Metrics,43,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,True,True,True,False,1,,,True,2025-12-02 10:00:02,1699-12-31 00:00:00
Metrics-Actuals-Rev,58,Concat_Curr_key,,2,False,False,False,True,1,Concat_Curr_key,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Rev,58,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,True,True,True,False,1,,,True,2025-12-02 10:00:02,1699-12-31 00:00:00
Metrics-Actuals-Rev,58,btlr_gross_rev_amt,,8,False,False,False,True,1,btlr_gross_rev_amt,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Rev,58,btlr_net_sls_rev_amt,,8,False,False,False,True,1,btlr_net_sls_rev_amt,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Rev,58,btlr_wholesale_price,,8,False,False,False,True,1,btlr_wholesale_price,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Rev,58,chnl_id,,2,False,False,False,True,1,chnl_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Rev,58,curr_cd,,2,False,False,False,True,1,curr_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Rev,58,day_id,,2,False,False,False,True,1,day_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Rev,58,prod_id,,2,False,False,False,True,1,prod_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Rev,58,rpt_view_cd,,2,False,False,False,True,1,rpt_view_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Rev,58,ship_from_loc_id,,2,False,False,False,True,1,ship_from_loc_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Rev,58,ship_to_loc_id,,2,False,False,False,True,1,ship_to_loc_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Rev,58,sls_type_id,,2,False,False,False,True,1,sls_type_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Rev,58,src_day_cd,,2,False,False,False,True,1,src_day_cd,,False,2025-12-03 13:44:19,1699-12-31 00:00:00
Metrics-Actuals-Rev,58,src_sys_id,,2,False,False,False,True,1,src_sys_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Rev,58,trx_dt,,2,False,False,False,True,1,trx_dt,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Rev,58,trx_type_cd,,2,False,False,False,True,1,trx_type_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Vol,37,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,True,True,True,False,1,,,True,2025-12-02 10:00:02,1699-12-31 00:00:00
Metrics-Actuals-Vol,37,btlr_unit_case_amt,,10,False,False,False,True,1,btlr_unit_case_amt,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Vol,37,chnl_id,,2,False,False,False,True,1,chnl_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Vol,37,day_id,,2,False,False,False,True,1,day_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Vol,37,indv_unit_amt,,10,False,False,False,True,1,indv_unit_amt,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Vol,37,liter_amt,,10,False,False,False,True,1,liter_amt,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Vol,37,phys_case_amt,,10,False,False,False,True,1,phys_case_amt,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Vol,37,prod_id,,2,False,False,False,True,1,prod_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Vol,37,purch_trx_amt,,10,False,False,False,True,1,purch_trx_amt,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Vol,37,rpt_view_cd,,2,False,False,False,True,1,rpt_view_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Vol,37,ship_from_loc_id,,2,False,False,False,True,1,ship_from_loc_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Vol,37,ship_to_loc_id,,2,False,False,False,True,1,ship_to_loc_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Vol,37,sls_type_id,,2,False,False,False,True,1,sls_type_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Vol,37,src_sys_id,,2,False,False,False,True,1,src_sys_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Vol,37,trx_dt,,2,False,False,False,True,1,trx_dt,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Vol,37,trx_type_cd,,2,False,False,False,True,1,trx_type_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Actuals-Vol,37,unit_case_amt,,10,False,False,False,True,1,unit_case_amt,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-BP,49,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,True,True,True,False,1,,,True,2025-12-02 10:00:02,1699-12-31 00:00:00
Metrics-BP,49,btlr_gross_rev_amt,,8,False,False,False,True,1,btlr_gross_rev_amt,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-BP,49,btlr_net_sls_rev_amt,,8,False,False,False,True,1,btlr_net_sls_rev_amt,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-BP,49,btlr_whsle_price_amt,,8,False,False,False,True,1,btlr_whsle_price_amt,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-BP,49,c445_1py_day_dt,,1,False,False,False,True,1,,,False,2026-02-26 06:36:26,2026-03-23 14:57:50
Metrics-BP,49,c445_2py_day_dt,,1,False,False,False,True,1,,,False,2026-02-26 06:36:26,2026-03-23 14:57:50
Metrics-BP,49,c445_month_cd,,2,False,False,False,True,1,c445_month_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-BP,49,chnl_cd,,2,False,False,False,True,1,chnl_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-BP,49,conc_base_rev_amt,,8,False,False,False,True,1,conc_base_rev_amt,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-BP,49,curr_cd,,2,False,False,False,True,1,curr_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-BP,49,day_dt,,1,False,False,False,True,1,,,False,2026-02-26 06:36:26,2026-03-23 14:57:47
Metrics-BP,49,day_id,,1,False,False,False,True,1,,,False,2026-02-26 06:36:26,2026-03-23 14:57:48
Metrics-BP,49,dw_daily_weight,,8,False,False,False,True,1,dw_daily_weight,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-BP,49,dw_day_cd,,2,False,False,False,True,1,dw_day_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-BP,49,fk_chnl,,2,False,False,False,True,1,fk_chnl,,False,2026-01-09 21:18:18,1699-12-31 00:00:00
Metrics-BP,49,fk_pack,,2,False,False,False,True,1,fk_pack,,False,2026-01-09 21:18:18,1699-12-31 00:00:00
Metrics-BP,49,fk_prod,,2,False,False,False,True,1,fk_prod,,False,2026-01-09 21:18:18,1699-12-31 00:00:00
Metrics-BP,49,fk_ship_from,,2,False,False,False,True,1,fk_ship_from,,False,2026-01-09 21:18:18,1699-12-31 00:00:00
Metrics-BP,49,fk_ship_to,,2,False,False,False,True,1,fk_ship_to,,False,2026-01-09 21:18:18,1699-12-31 00:00:00
Metrics-BP,49,id,,2,False,False,False,True,1,id,,False,2026-01-09 21:18:18,1699-12-31 00:00:00
Metrics-BP,49,indv_unit_amt,,8,False,False,False,True,1,indv_unit_amt,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-BP,49,load_dt,,2,False,False,False,True,1,load_dt,,False,2026-01-09 21:18:18,1699-12-31 00:00:00
Metrics-BP,49,load_dttm,,2,False,False,False,True,1,load_dttm,,False,2026-01-09 21:18:18,1699-12-31 00:00:00
Metrics-BP,49,pkg_cd,,2,False,False,False,True,1,pkg_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-BP,49,pkg_id,,2,False,False,False,True,1,pkg_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-BP,49,prod_cd,,2,False,False,False,True,1,prod_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-BP,49,prod_id,,2,False,False,False,True,1,prod_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-BP,49,purch_trx_amt,,8,False,False,False,True,1,purch_trx_amt,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-BP,49,sec_ship_from_loc_cd,,2,False,False,False,True,1,sec_ship_from_loc_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-BP,49,ship_from_cd,,2,False,False,False,True,1,ship_from_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-BP,49,ship_from_loc_id,,2,False,False,False,True,1,ship_from_loc_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-BP,49,ship_to_cd,,2,False,False,False,True,1,ship_to_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-BP,49,total_dscnt_amt,,8,False,False,False,True,1,total_dscnt_amt,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-BP,49,total_tax_amt,,8,False,False,False,True,1,total_tax_amt,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-BP,49,unit_case_amt,,8,False,False,False,True,1,unit_case_amt,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-BP,49,vrsn,,2,False,False,False,True,1,vrsn,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-BP,49,vrsn_cd,,2,False,False,False,True,1,vrsn_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-BP,49,year_cd,,2,False,False,False,True,1,year_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Bulk-Discount,61,Concat_Curr_key,,2,False,False,False,True,1,Concat_Curr_key,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Bulk-Discount,61,RowNumber-2662979B-1795-4F74-8F37-6A1BA8059B61,,6,True,True,True,False,1,,,True,2025-12-02 10:00:02,1699-12-31 00:00:00
Metrics-Bulk-Discount,61,chnl_id,,2,False,False,False,True,1,chnl_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Bulk-Discount,61,curr_cd,,2,False,False,False,True,1,curr_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Bulk-Discount,61,day_id,,2,False,False,False,True,1,day_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Bulk-Discount,61,dscnt_amt,,8,False,False,False,True,1,dscnt_amt,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Bulk-Discount,61,dscnt_cd,,2,True,False,False,True,1,dscnt_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Bulk-Discount,61,entry_type_cd,,6,False,False,False,True,1,entry_type_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Bulk-Discount,61,file_id,,2,False,False,False,True,1,file_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Bulk-Discount,61,load_date,,2,False,False,False,True,1,load_date,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Bulk-Discount,61,load_dttm,,2,False,False,False,True,1,load_dttm,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Bulk-Discount,61,on_inv_blk_dscnt_id,,2,False,False,False,True,1,on_inv_blk_dscnt_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Bulk-Discount,61,prod_id,,2,False,False,False,True,1,prod_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Bulk-Discount,61,rpt_view_cd,,2,False,False,False,True,1,rpt_view_cd,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
Metrics-Bulk-Discount,61,ship_from_loc_id,,2,False,False,False,True,1,ship_from_loc_id,,False,2026-02-26 06:36:26,1699-12-31 00:00:00
